response_id,game,lockdown_period,hours,regularly_play,single_multi
R_1cSrZsKJbMLVpfn,1,during,3.5,yes,alone
R_1cSrZsKJbMLVpfn,2,during,0,yes,NA
R_1cSrZsKJbMLVpfn,3,during,0,yes,NA
R_1cSrZsKJbMLVpfn,4,during,24.5,yes,alone
R_1cSrZsKJbMLVpfn,5,during,0,yes,NA
R_1cSrZsKJbMLVpfn,6,during,0,yes,NA
R_1cSrZsKJbMLVpfn,7,during,0,yes,NA
R_1cSrZsKJbMLVpfn,8,during,0,yes,NA
R_1cSrZsKJbMLVpfn,9,during,7,yes,alone
R_3e1VGffpt89tw8h,1,before,0,yes,NA
R_3e1VGffpt89tw8h,2,before,0,yes,NA
R_3e1VGffpt89tw8h,3,before,20,yes,multiplayer
R_3e1VGffpt89tw8h,4,before,5,yes,multiplayer
R_3e1VGffpt89tw8h,5,before,0,yes,NA
R_3e1VGffpt89tw8h,6,before,0,yes,NA
R_3e1VGffpt89tw8h,7,before,0,yes,NA
R_3e1VGffpt89tw8h,8,before,0,yes,NA
R_3e1VGffpt89tw8h,9,before,0,yes,NA
R_3e1VGffpt89tw8h,1,during,0,yes,NA
R_3e1VGffpt89tw8h,2,during,0,yes,NA
R_3e1VGffpt89tw8h,3,during,11.25,yes,multiplayer
R_3e1VGffpt89tw8h,4,during,27,yes,multiplayer
R_3e1VGffpt89tw8h,5,during,0,yes,NA
R_3e1VGffpt89tw8h,6,during,0,yes,NA
R_3e1VGffpt89tw8h,7,during,0,yes,NA
R_3e1VGffpt89tw8h,8,during,0,yes,NA
R_3e1VGffpt89tw8h,9,during,6.75,yes,alone
R_25z3VIIwpNMoGjS,1,before,0,yes,NA
R_25z3VIIwpNMoGjS,2,before,7.5,yes,alone
R_25z3VIIwpNMoGjS,3,before,0,yes,NA
R_25z3VIIwpNMoGjS,4,before,0,yes,NA
R_25z3VIIwpNMoGjS,5,before,0,yes,NA
R_25z3VIIwpNMoGjS,6,before,7.5,yes,multiplayer
R_25z3VIIwpNMoGjS,7,before,5,yes,alone
R_25z3VIIwpNMoGjS,8,before,5,yes,multiplayer
R_25z3VIIwpNMoGjS,9,before,0,yes,NA
R_25z3VIIwpNMoGjS,1,during,0,yes,NA
R_25z3VIIwpNMoGjS,2,during,11.9,yes,alone
R_25z3VIIwpNMoGjS,3,during,3.4000000000000004,yes,multiplayer
R_25z3VIIwpNMoGjS,4,during,0,yes,NA
R_25z3VIIwpNMoGjS,5,during,0,yes,NA
R_25z3VIIwpNMoGjS,6,during,0,yes,NA
R_25z3VIIwpNMoGjS,7,during,18.700000000000003,yes,multiplayer
R_25z3VIIwpNMoGjS,8,during,0,yes,NA
R_25z3VIIwpNMoGjS,9,during,0,yes,NA
R_3pajSVQnjGXyVpt,1,before,0,yes,NA
R_3pajSVQnjGXyVpt,2,before,4.8,yes,alone
R_3pajSVQnjGXyVpt,3,before,1.6,yes,multiplayer
R_3pajSVQnjGXyVpt,4,before,1.6,yes,alone
R_3pajSVQnjGXyVpt,5,before,0,yes,NA
R_3pajSVQnjGXyVpt,6,before,0,yes,NA
R_3pajSVQnjGXyVpt,7,before,0,yes,NA
R_3pajSVQnjGXyVpt,8,before,0,yes,NA
R_3pajSVQnjGXyVpt,9,before,0,yes,NA
R_3pajSVQnjGXyVpt,1,during,0,yes,NA
R_3pajSVQnjGXyVpt,2,during,22.5,yes,alone
R_3pajSVQnjGXyVpt,3,during,18,yes,multiplayer
R_3pajSVQnjGXyVpt,4,during,4.5,yes,alone
R_3pajSVQnjGXyVpt,5,during,0,yes,NA
R_3pajSVQnjGXyVpt,6,during,0,yes,NA
R_3pajSVQnjGXyVpt,7,during,0,yes,NA
R_3pajSVQnjGXyVpt,8,during,0,yes,NA
R_3pajSVQnjGXyVpt,9,during,0,yes,NA
R_2TG0VS1cyTZTOII,1,before,0,yes,NA
R_2TG0VS1cyTZTOII,2,before,0,yes,alone
R_2TG0VS1cyTZTOII,3,before,0,yes,NA
R_2TG0VS1cyTZTOII,4,before,0,yes,NA
R_2TG0VS1cyTZTOII,5,before,2,yes,alone
R_2TG0VS1cyTZTOII,6,before,8,yes,alone
R_2TG0VS1cyTZTOII,7,before,0,yes,NA
R_2TG0VS1cyTZTOII,8,before,0,yes,NA
R_2TG0VS1cyTZTOII,9,before,0,yes,NA
R_2TG0VS1cyTZTOII,1,during,0.75,yes,NA
R_2TG0VS1cyTZTOII,2,during,0,yes,alone
R_2TG0VS1cyTZTOII,3,during,0,yes,NA
R_2TG0VS1cyTZTOII,4,during,0,yes,NA
R_2TG0VS1cyTZTOII,5,during,2.25,yes,multiplayer
R_2TG0VS1cyTZTOII,6,during,12,yes,alone
R_2TG0VS1cyTZTOII,7,during,0,yes,NA
R_2TG0VS1cyTZTOII,8,during,0,yes,NA
R_2TG0VS1cyTZTOII,9,during,0,yes,NA
R_3fTa3QYnPZpSeen,1,before,NA,no,NA
R_3fTa3QYnPZpSeen,2,before,NA,no,NA
R_3fTa3QYnPZpSeen,3,before,NA,no,NA
R_3fTa3QYnPZpSeen,4,before,NA,no,NA
R_3fTa3QYnPZpSeen,5,before,NA,no,NA
R_3fTa3QYnPZpSeen,6,before,NA,no,NA
R_3fTa3QYnPZpSeen,7,before,NA,no,NA
R_3fTa3QYnPZpSeen,8,before,NA,no,NA
R_3fTa3QYnPZpSeen,9,before,NA,no,NA
R_3fTa3QYnPZpSeen,1,during,0,yes,alone
R_3fTa3QYnPZpSeen,2,during,0,yes,alone
R_3fTa3QYnPZpSeen,3,during,0,yes,multiplayer
R_3fTa3QYnPZpSeen,4,during,0,yes,multiplayer
R_3fTa3QYnPZpSeen,5,during,0,yes,NA
R_3fTa3QYnPZpSeen,6,during,0,yes,alone
R_3fTa3QYnPZpSeen,7,during,0,yes,NA
R_3fTa3QYnPZpSeen,8,during,0,yes,alone
R_3fTa3QYnPZpSeen,9,during,0,yes,NA
R_2vZKXOkrXwQOPM0,1,before,0,yes,NA
R_2vZKXOkrXwQOPM0,2,before,0,yes,NA
R_2vZKXOkrXwQOPM0,3,before,35,yes,multiplayer
R_2vZKXOkrXwQOPM0,4,before,0,yes,NA
R_2vZKXOkrXwQOPM0,5,before,0,yes,NA
R_2vZKXOkrXwQOPM0,6,before,0,yes,NA
R_2vZKXOkrXwQOPM0,7,before,0,yes,NA
R_2vZKXOkrXwQOPM0,8,before,0,yes,NA
R_2vZKXOkrXwQOPM0,9,before,0,yes,NA
R_2vZKXOkrXwQOPM0,1,during,0,yes,NA
R_2vZKXOkrXwQOPM0,2,during,0,yes,NA
R_2vZKXOkrXwQOPM0,3,during,30,yes,multiplayer
R_2vZKXOkrXwQOPM0,4,during,0,yes,NA
R_2vZKXOkrXwQOPM0,5,during,0,yes,NA
R_2vZKXOkrXwQOPM0,6,during,8,yes,multiplayer
R_2vZKXOkrXwQOPM0,7,during,0,yes,alone
R_2vZKXOkrXwQOPM0,8,during,2,yes,multiplayer
R_2vZKXOkrXwQOPM0,9,during,0,yes,NA
R_1OIk0siawnKDTiy,1,before,0,yes,NA
R_1OIk0siawnKDTiy,2,before,4,yes,alone
R_1OIk0siawnKDTiy,3,before,0,yes,NA
R_1OIk0siawnKDTiy,4,before,0,yes,NA
R_1OIk0siawnKDTiy,5,before,0,yes,NA
R_1OIk0siawnKDTiy,6,before,6,yes,alone
R_1OIk0siawnKDTiy,7,before,0,yes,NA
R_1OIk0siawnKDTiy,8,before,10,yes,multiplayer
R_1OIk0siawnKDTiy,9,before,0,yes,NA
R_1OIk0siawnKDTiy,1,during,0,yes,NA
R_1OIk0siawnKDTiy,2,during,5,yes,alone
R_1OIk0siawnKDTiy,3,during,0,yes,NA
R_1OIk0siawnKDTiy,4,during,5,yes,alone
R_1OIk0siawnKDTiy,5,during,5,yes,multiplayer
R_1OIk0siawnKDTiy,6,during,10,yes,alone
R_1OIk0siawnKDTiy,7,during,5,yes,alone
R_1OIk0siawnKDTiy,8,during,20,yes,multiplayer
R_1OIk0siawnKDTiy,9,during,0,yes,NA
R_1mIvz4scUnVKLx7,1,before,0,yes,NA
R_1mIvz4scUnVKLx7,2,before,0,yes,NA
R_1mIvz4scUnVKLx7,3,before,1.25,yes,NA
R_1mIvz4scUnVKLx7,4,before,2.5,yes,multiplayer
R_1mIvz4scUnVKLx7,5,before,0,yes,NA
R_1mIvz4scUnVKLx7,6,before,1.25,yes,alone
R_1mIvz4scUnVKLx7,7,before,0,yes,NA
R_1mIvz4scUnVKLx7,8,before,0,yes,NA
R_1mIvz4scUnVKLx7,9,before,0,yes,NA
R_1mIvz4scUnVKLx7,1,during,0,yes,NA
R_1mIvz4scUnVKLx7,2,during,0,yes,NA
R_1mIvz4scUnVKLx7,3,during,0,yes,NA
R_1mIvz4scUnVKLx7,4,during,4,yes,multiplayer
R_1mIvz4scUnVKLx7,5,during,0,yes,NA
R_1mIvz4scUnVKLx7,6,during,0,yes,NA
R_1mIvz4scUnVKLx7,7,during,0,yes,alone
R_1mIvz4scUnVKLx7,8,during,4,yes,NA
R_1mIvz4scUnVKLx7,9,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,1,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,2,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,3,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,4,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,5,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,6,before,13,yes,multiplayer
R_Zrj2VRi2kmSoAoN,7,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,8,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,9,before,0,yes,NA
R_Zrj2VRi2kmSoAoN,1,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,2,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,3,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,4,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,5,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,6,during,22,yes,alone
R_Zrj2VRi2kmSoAoN,7,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,8,during,0,yes,NA
R_Zrj2VRi2kmSoAoN,9,during,0,yes,NA
R_WxPm6DIjeTENfxv,1,before,1.5,yes,alone
R_WxPm6DIjeTENfxv,2,before,21,yes,alone
R_WxPm6DIjeTENfxv,3,before,3,yes,alone
R_WxPm6DIjeTENfxv,4,before,0,yes,NA
R_WxPm6DIjeTENfxv,5,before,0,yes,NA
R_WxPm6DIjeTENfxv,6,before,4.5,yes,alone
R_WxPm6DIjeTENfxv,7,before,0,yes,NA
R_WxPm6DIjeTENfxv,8,before,0,yes,NA
R_WxPm6DIjeTENfxv,9,before,0,yes,NA
R_WxPm6DIjeTENfxv,1,during,1.9,yes,alone
R_WxPm6DIjeTENfxv,2,during,20.9,yes,alone
R_WxPm6DIjeTENfxv,3,during,3.8,yes,alone
R_WxPm6DIjeTENfxv,4,during,0,yes,NA
R_WxPm6DIjeTENfxv,5,during,0,yes,NA
R_WxPm6DIjeTENfxv,6,during,11.4,yes,alone
R_WxPm6DIjeTENfxv,7,during,0,yes,NA
R_WxPm6DIjeTENfxv,8,during,0,yes,NA
R_WxPm6DIjeTENfxv,9,during,0,yes,NA
R_2yk1CSC8mwjjLGP,1,before,0,yes,NA
R_2yk1CSC8mwjjLGP,2,before,0,yes,NA
R_2yk1CSC8mwjjLGP,3,before,0,yes,alone
R_2yk1CSC8mwjjLGP,4,before,0,yes,multiplayer
R_2yk1CSC8mwjjLGP,5,before,0,yes,NA
R_2yk1CSC8mwjjLGP,6,before,0,yes,alone
R_2yk1CSC8mwjjLGP,7,before,0,yes,NA
R_2yk1CSC8mwjjLGP,8,before,0,yes,alone
R_2yk1CSC8mwjjLGP,9,before,0,yes,NA
R_2yk1CSC8mwjjLGP,1,during,0,yes,NA
R_2yk1CSC8mwjjLGP,2,during,0,yes,NA
R_2yk1CSC8mwjjLGP,3,during,0,yes,alone
R_2yk1CSC8mwjjLGP,4,during,0,yes,multiplayer
R_2yk1CSC8mwjjLGP,5,during,0,yes,NA
R_2yk1CSC8mwjjLGP,6,during,0,yes,alone
R_2yk1CSC8mwjjLGP,7,during,0,yes,NA
R_2yk1CSC8mwjjLGP,8,during,0,yes,multiplayer
R_2yk1CSC8mwjjLGP,9,during,0,yes,NA
R_3O0Oame9dqBbP5b,1,before,0,yes,NA
R_3O0Oame9dqBbP5b,2,before,0,yes,NA
R_3O0Oame9dqBbP5b,3,before,0,yes,NA
R_3O0Oame9dqBbP5b,4,before,2,yes,multiplayer
R_3O0Oame9dqBbP5b,5,before,0,yes,NA
R_3O0Oame9dqBbP5b,6,before,0,yes,NA
R_3O0Oame9dqBbP5b,7,before,0,yes,NA
R_3O0Oame9dqBbP5b,8,before,0,yes,NA
R_3O0Oame9dqBbP5b,9,before,0,yes,NA
R_3O0Oame9dqBbP5b,1,during,1,yes,multiplayer
R_3O0Oame9dqBbP5b,2,during,0,yes,NA
R_3O0Oame9dqBbP5b,3,during,0,yes,NA
R_3O0Oame9dqBbP5b,4,during,8.5,yes,multiplayer
R_3O0Oame9dqBbP5b,5,during,0,yes,NA
R_3O0Oame9dqBbP5b,6,during,0.5,yes,multiplayer
R_3O0Oame9dqBbP5b,7,during,0,yes,NA
R_3O0Oame9dqBbP5b,8,during,0,yes,NA
R_3O0Oame9dqBbP5b,9,during,0,yes,NA
R_DejQ8cSCeZ4rekp,1,before,0,yes,NA
R_DejQ8cSCeZ4rekp,2,before,1.5,yes,alone
R_DejQ8cSCeZ4rekp,3,before,15,yes,alone
R_DejQ8cSCeZ4rekp,4,before,12,yes,multiplayer
R_DejQ8cSCeZ4rekp,5,before,0,yes,NA
R_DejQ8cSCeZ4rekp,6,before,0,yes,NA
R_DejQ8cSCeZ4rekp,7,before,0,yes,NA
R_DejQ8cSCeZ4rekp,8,before,0,yes,alone
R_DejQ8cSCeZ4rekp,9,before,1.5,yes,alone
R_DejQ8cSCeZ4rekp,1,during,0,yes,NA
R_DejQ8cSCeZ4rekp,2,during,0.4,yes,alone
R_DejQ8cSCeZ4rekp,3,during,18.8,yes,multiplayer
R_DejQ8cSCeZ4rekp,4,during,18.8,yes,multiplayer
R_DejQ8cSCeZ4rekp,5,during,0,yes,NA
R_DejQ8cSCeZ4rekp,6,during,0,yes,NA
R_DejQ8cSCeZ4rekp,7,during,0,yes,NA
R_DejQ8cSCeZ4rekp,8,during,0,yes,NA
R_DejQ8cSCeZ4rekp,9,during,2,yes,alone
R_1GPMTpTMgSvK0K5,1,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,2,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,3,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,4,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,5,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,6,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,7,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,8,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,9,before,NA,yes,alone
R_1GPMTpTMgSvK0K5,1,during,NA,yes,alone
R_1GPMTpTMgSvK0K5,2,during,NA,yes,alone
R_1GPMTpTMgSvK0K5,3,during,NA,yes,multiplayer
R_1GPMTpTMgSvK0K5,4,during,NA,yes,multiplayer
R_1GPMTpTMgSvK0K5,5,during,NA,yes,alone
R_1GPMTpTMgSvK0K5,6,during,NA,yes,multiplayer
R_1GPMTpTMgSvK0K5,7,during,NA,yes,multiplayer
R_1GPMTpTMgSvK0K5,8,during,NA,yes,multiplayer
R_1GPMTpTMgSvK0K5,9,during,NA,yes,multiplayer
R_1OVLo23ZSViJv0e,1,before,0,yes,NA
R_1OVLo23ZSViJv0e,2,before,2.4,yes,alone
R_1OVLo23ZSViJv0e,3,before,0,yes,NA
R_1OVLo23ZSViJv0e,4,before,5.6000000000000005,yes,multiplayer
R_1OVLo23ZSViJv0e,5,before,0,yes,NA
R_1OVLo23ZSViJv0e,6,before,0,yes,NA
R_1OVLo23ZSViJv0e,7,before,0,yes,NA
R_1OVLo23ZSViJv0e,8,before,0,yes,NA
R_1OVLo23ZSViJv0e,9,before,0,yes,NA
R_1OVLo23ZSViJv0e,1,during,0,yes,NA
R_1OVLo23ZSViJv0e,2,during,2.1,yes,alone
R_1OVLo23ZSViJv0e,3,during,0,yes,NA
R_1OVLo23ZSViJv0e,4,during,0,yes,NA
R_1OVLo23ZSViJv0e,5,during,0,yes,NA
R_1OVLo23ZSViJv0e,6,during,11.9,yes,multiplayer
R_1OVLo23ZSViJv0e,7,during,0,yes,NA
R_1OVLo23ZSViJv0e,8,during,0,yes,NA
R_1OVLo23ZSViJv0e,9,during,0,yes,NA
R_27D28zcmps8GRka,1,before,0,yes,NA
R_27D28zcmps8GRka,2,before,20,yes,alone
R_27D28zcmps8GRka,3,before,0,yes,NA
R_27D28zcmps8GRka,4,before,0,yes,NA
R_27D28zcmps8GRka,5,before,0,yes,NA
R_27D28zcmps8GRka,6,before,0,yes,NA
R_27D28zcmps8GRka,7,before,0,yes,NA
R_27D28zcmps8GRka,8,before,0,yes,NA
R_27D28zcmps8GRka,9,before,0,yes,NA
R_27D28zcmps8GRka,1,during,0,yes,NA
R_27D28zcmps8GRka,2,during,20.7,yes,alone
R_27D28zcmps8GRka,3,during,0,yes,NA
R_27D28zcmps8GRka,4,during,0,yes,NA
R_27D28zcmps8GRka,5,during,0,yes,NA
R_27D28zcmps8GRka,6,during,2.3000000000000003,yes,alone
R_27D28zcmps8GRka,7,during,0,yes,NA
R_27D28zcmps8GRka,8,during,0,yes,NA
R_27D28zcmps8GRka,9,during,0,yes,NA
R_1isdeJ0akLVA05z,1,before,0,yes,NA
R_1isdeJ0akLVA05z,2,before,0,yes,NA
R_1isdeJ0akLVA05z,3,before,30,yes,multiplayer
R_1isdeJ0akLVA05z,4,before,0,yes,NA
R_1isdeJ0akLVA05z,5,before,0,yes,NA
R_1isdeJ0akLVA05z,6,before,0,yes,NA
R_1isdeJ0akLVA05z,7,before,0,yes,NA
R_1isdeJ0akLVA05z,8,before,5,yes,alone
R_1isdeJ0akLVA05z,9,before,0,yes,NA
R_1isdeJ0akLVA05z,1,during,0,yes,NA
R_1isdeJ0akLVA05z,2,during,0,yes,NA
R_1isdeJ0akLVA05z,3,during,5,yes,multiplayer
R_1isdeJ0akLVA05z,4,during,30,yes,multiplayer
R_1isdeJ0akLVA05z,5,during,0,yes,NA
R_1isdeJ0akLVA05z,6,during,0,yes,NA
R_1isdeJ0akLVA05z,7,during,0,yes,NA
R_1isdeJ0akLVA05z,8,during,0,yes,NA
R_1isdeJ0akLVA05z,9,during,0,yes,NA
R_3n2iadGDdM5zQ7k,1,before,0,yes,NA
R_3n2iadGDdM5zQ7k,2,before,3,yes,alone
R_3n2iadGDdM5zQ7k,3,before,0,yes,NA
R_3n2iadGDdM5zQ7k,4,before,18,yes,multiplayer
R_3n2iadGDdM5zQ7k,5,before,0,yes,NA
R_3n2iadGDdM5zQ7k,6,before,9,yes,alone
R_3n2iadGDdM5zQ7k,7,before,0,yes,NA
R_3n2iadGDdM5zQ7k,8,before,0,yes,NA
R_3n2iadGDdM5zQ7k,9,before,0,yes,NA
R_3n2iadGDdM5zQ7k,1,during,0,yes,NA
R_3n2iadGDdM5zQ7k,2,during,0,yes,NA
R_3n2iadGDdM5zQ7k,3,during,NA,yes,NA
R_3n2iadGDdM5zQ7k,4,during,7.6,yes,multiplayer
R_3n2iadGDdM5zQ7k,5,during,0,yes,NA
R_3n2iadGDdM5zQ7k,6,during,26.6,yes,multiplayer
R_3n2iadGDdM5zQ7k,7,during,0,yes,NA
R_3n2iadGDdM5zQ7k,8,during,3.8,yes,alone
R_3n2iadGDdM5zQ7k,9,during,0,yes,NA
R_3scUafsIK61edPZ,1,before,0,yes,NA
R_3scUafsIK61edPZ,2,before,0,yes,NA
R_3scUafsIK61edPZ,3,before,2,yes,alone
R_3scUafsIK61edPZ,4,before,2,yes,alone
R_3scUafsIK61edPZ,5,before,1,yes,multiplayer
R_3scUafsIK61edPZ,6,before,5,yes,alone
R_3scUafsIK61edPZ,7,before,10,yes,alone
R_3scUafsIK61edPZ,8,before,0,yes,NA
R_3scUafsIK61edPZ,9,before,0,yes,NA
R_3scUafsIK61edPZ,1,during,0,yes,NA
R_3scUafsIK61edPZ,2,during,0,yes,NA
R_3scUafsIK61edPZ,3,during,0,yes,NA
R_3scUafsIK61edPZ,4,during,0,yes,NA
R_3scUafsIK61edPZ,5,during,0,yes,NA
R_3scUafsIK61edPZ,6,during,0,yes,NA
R_3scUafsIK61edPZ,7,during,60,yes,multiplayer
R_3scUafsIK61edPZ,8,during,0,yes,NA
R_3scUafsIK61edPZ,9,during,0,yes,NA
R_29gj9i4nykxouwi,1,before,0,yes,NA
R_29gj9i4nykxouwi,2,before,2.4,yes,multiplayer
R_29gj9i4nykxouwi,3,before,0.6,yes,multiplayer
R_29gj9i4nykxouwi,4,before,1.2,yes,multiplayer
R_29gj9i4nykxouwi,5,before,0,yes,NA
R_29gj9i4nykxouwi,6,before,0.6,yes,alone
R_29gj9i4nykxouwi,7,before,0,yes,NA
R_29gj9i4nykxouwi,8,before,1.2,yes,multiplayer
R_29gj9i4nykxouwi,9,before,0,yes,NA
R_29gj9i4nykxouwi,1,during,0,yes,NA
R_29gj9i4nykxouwi,2,during,3,yes,multiplayer
R_29gj9i4nykxouwi,3,during,3,yes,multiplayer
R_29gj9i4nykxouwi,4,during,4,yes,multiplayer
R_29gj9i4nykxouwi,5,during,1,yes,multiplayer
R_29gj9i4nykxouwi,6,during,2,yes,alone
R_29gj9i4nykxouwi,7,during,0,yes,NA
R_29gj9i4nykxouwi,8,during,4,yes,multiplayer
R_29gj9i4nykxouwi,9,during,3,yes,alone
R_3HS9n2GsIIHkDkT,1,before,0,yes,NA
R_3HS9n2GsIIHkDkT,2,before,7.5,yes,alone
R_3HS9n2GsIIHkDkT,3,before,0,yes,NA
R_3HS9n2GsIIHkDkT,4,before,7.5,yes,multiplayer
R_3HS9n2GsIIHkDkT,5,before,0,yes,NA
R_3HS9n2GsIIHkDkT,6,before,0,yes,NA
R_3HS9n2GsIIHkDkT,7,before,0,yes,NA
R_3HS9n2GsIIHkDkT,8,before,0,yes,NA
R_3HS9n2GsIIHkDkT,9,before,0,yes,NA
R_3HS9n2GsIIHkDkT,1,during,0,yes,NA
R_3HS9n2GsIIHkDkT,2,during,6,yes,alone
R_3HS9n2GsIIHkDkT,3,during,0,yes,NA
R_3HS9n2GsIIHkDkT,4,during,9,yes,multiplayer
R_3HS9n2GsIIHkDkT,5,during,0,yes,NA
R_3HS9n2GsIIHkDkT,6,during,0,yes,NA
R_3HS9n2GsIIHkDkT,7,during,0,yes,NA
R_3HS9n2GsIIHkDkT,8,during,0,yes,NA
R_3HS9n2GsIIHkDkT,9,during,0,yes,NA
R_2YyK6503UwmpO2W,1,before,4,yes,alone
R_2YyK6503UwmpO2W,2,before,0,yes,NA
R_2YyK6503UwmpO2W,3,before,0,yes,NA
R_2YyK6503UwmpO2W,4,before,0,yes,NA
R_2YyK6503UwmpO2W,5,before,0,yes,NA
R_2YyK6503UwmpO2W,6,before,0,yes,NA
R_2YyK6503UwmpO2W,7,before,0,yes,NA
R_2YyK6503UwmpO2W,8,before,0,yes,NA
R_2YyK6503UwmpO2W,9,before,4,yes,alone
R_2YyK6503UwmpO2W,1,during,5,yes,alone
R_2YyK6503UwmpO2W,2,during,0,yes,NA
R_2YyK6503UwmpO2W,3,during,0,yes,NA
R_2YyK6503UwmpO2W,4,during,0,yes,NA
R_2YyK6503UwmpO2W,5,during,0,yes,NA
R_2YyK6503UwmpO2W,6,during,0,yes,NA
R_2YyK6503UwmpO2W,7,during,0,yes,NA
R_2YyK6503UwmpO2W,8,during,0,yes,NA
R_2YyK6503UwmpO2W,9,during,5,yes,alone
R_2OYGHuXGBqkz2JB,1,before,0,yes,NA
R_2OYGHuXGBqkz2JB,2,before,17.5,yes,alone
R_2OYGHuXGBqkz2JB,3,before,0,yes,NA
R_2OYGHuXGBqkz2JB,4,before,7,yes,multiplayer
R_2OYGHuXGBqkz2JB,5,before,0,yes,NA
R_2OYGHuXGBqkz2JB,6,before,10.5,yes,alone
R_2OYGHuXGBqkz2JB,7,before,0,yes,NA
R_2OYGHuXGBqkz2JB,8,before,0,yes,NA
R_2OYGHuXGBqkz2JB,9,before,0,yes,NA
R_2OYGHuXGBqkz2JB,1,during,0,yes,NA
R_2OYGHuXGBqkz2JB,2,during,7.7,yes,alone
R_2OYGHuXGBqkz2JB,3,during,0,yes,NA
R_2OYGHuXGBqkz2JB,4,during,23.1,yes,multiplayer
R_2OYGHuXGBqkz2JB,5,during,0,yes,NA
R_2OYGHuXGBqkz2JB,6,during,38.5,yes,alone
R_2OYGHuXGBqkz2JB,7,during,0,yes,NA
R_2OYGHuXGBqkz2JB,8,during,7.7,yes,alone
R_2OYGHuXGBqkz2JB,9,during,0,yes,NA
R_2E4NIJT672CNqhY,1,before,0,yes,alone
R_2E4NIJT672CNqhY,2,before,2.8000000000000003,yes,NA
R_2E4NIJT672CNqhY,3,before,5.6000000000000005,yes,alone
R_2E4NIJT672CNqhY,4,before,5.6000000000000005,yes,multiplayer
R_2E4NIJT672CNqhY,5,before,0,yes,NA
R_2E4NIJT672CNqhY,6,before,0,yes,NA
R_2E4NIJT672CNqhY,7,before,0,yes,NA
R_2E4NIJT672CNqhY,8,before,0,yes,NA
R_2E4NIJT672CNqhY,9,before,0,yes,NA
R_2E4NIJT672CNqhY,1,during,0,yes,NA
R_2E4NIJT672CNqhY,2,during,0,yes,NA
R_2E4NIJT672CNqhY,3,during,4.8,yes,alone
R_2E4NIJT672CNqhY,4,during,1.2,yes,multiplayer
R_2E4NIJT672CNqhY,5,during,0,yes,NA
R_2E4NIJT672CNqhY,6,during,0,yes,NA
R_2E4NIJT672CNqhY,7,during,0,yes,NA
R_2E4NIJT672CNqhY,8,during,0,yes,NA
R_2E4NIJT672CNqhY,9,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,1,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,2,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,3,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,4,before,10,yes,multiplayer
R_BPqFXh1wkgyB1Tz,5,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,6,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,7,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,8,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,9,before,0,yes,NA
R_BPqFXh1wkgyB1Tz,1,during,0,yes,multiplayer
R_BPqFXh1wkgyB1Tz,2,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,3,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,4,during,25,yes,multiplayer
R_BPqFXh1wkgyB1Tz,5,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,6,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,7,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,8,during,0,yes,NA
R_BPqFXh1wkgyB1Tz,9,during,0,yes,NA
R_3m4gEtF4OFDZWgM,1,before,0,yes,NA
R_3m4gEtF4OFDZWgM,2,before,0,yes,NA
R_3m4gEtF4OFDZWgM,3,before,2,yes,alone
R_3m4gEtF4OFDZWgM,4,before,0,yes,NA
R_3m4gEtF4OFDZWgM,5,before,0,yes,NA
R_3m4gEtF4OFDZWgM,6,before,6,yes,alone
R_3m4gEtF4OFDZWgM,7,before,0,yes,NA
R_3m4gEtF4OFDZWgM,8,before,0,yes,NA
R_3m4gEtF4OFDZWgM,9,before,0,yes,NA
